X	Y	Range_position	X_cluster	Y_cluster	Range_position_cluster
140.251359149591	-32.4636713725572	32.2214539579777	143.356071387955	-34.0102418764474	31.5711890062636
110.694451342738	-32.5061769325874	32.1165548487074	110.924251658904	-33.7494823617680	31.9070890943864
81.6052264349039	-31.8867919169396	31.6919806321160	82.5570813272130	-31.7394180547864	31.5607105078017
81.6399617250616	-2.41317172606182	32.2034686357311	84.9598899259183	-3.80258137395074	31.5729953357849
111.674477135851	-2.65229557186566	32.5042342460991	114.051333206664	-3.89809906957195	31.9838108106992
140.268394032162	-2.17645188071879	32.7613918009284	141.931279303632	-2.36138587922930	32.1492142761021
141.469521418511	27.4161485234238	32.7619477366318	138.595034328193	25.7150598251354	33.0120124536646
111.436007204757	26.8704850119446	32.5386052767208	109.290228326933	26.1147158970867	32.8469952510462
81.9009532712826	27.4122492300931	32.5118691422882	82.8409246138940	26.2258505021708	32.2105314927608
