X	Y	Range_position	X_cluster	Y_cluster	Range_position_cluster
137.335947582693	-33.1016229050455	101.267830234622	138.941122689423	-34.4176074979055	101.124941474626
109.727887122649	-33.0084468203089	100.998171050352	110.863754416367	-34.2777436936378	100.724323287904
83.4757533492507	-32.9719325691877	100.411295069718	85.2938607394837	-34.2319260790974	100.088488910524
80.7679926231508	-2.75592439904173	101.149845168847	86.4721084365855	-3.98043625448284	100.509584973578
111.357387731912	-2.82833512692314	101.388391425934	118.448466922492	-4.09101467849967	100.599726086201
137.806615420119	-2.89547362594707	101.587549543950	141.928537533330	-4.17782431832323	101.039075920912
139.193996769648	27.5408108307359	101.826410906608	138.729601880576	26.0804016395155	101.686593853433
111.824088656711	27.5868816559847	101.525201496779	111.815234002127	26.3488550876518	101.349258957732
81.6942090793325	27.5799331902797	101.246719205891	84.6542211186082	26.4381336069117	100.832227155540
